0.183 (+/-0.000) for {'gamma': 1e-05, 'C': 10000, 'degree': 8, 'kernel': 'poly'}

0.980 (+/-0.002) for {'gamma': 0.1, 'C': 10000, 'degree': 9, 'kernel': 'poly'}
0.980 (+/-0.002) for {'gamma': 0.01, 'C': 10000, 'degree': 9, 'kernel': 'poly'}
0.816 (+/-0.006) for {'gamma': 0.001, 'C': 10000, 'degree': 9, 'kernel': 'poly'}
0.183 (+/-0.000) for {'gamma': 0.0001, 'C': 10000, 'degree': 9, 'kernel': 'poly'}
0.183 (+/-0.000) for {'gamma': 1e-05, 'C': 10000, 'degree': 9, 'kernel': 'poly'}

0.980 (+/-0.001) for {'gamma': 0.1, 'C': 10000, 'degree': 10, 'kernel': 'poly'}
0.980 (+/-0.001) for {'gamma': 0.01, 'C': 10000, 'degree': 10, 'kernel': 'poly'}
0.697 (+/-0.003) for {'gamma': 0.001, 'C': 10000, 'degree': 10, 'kernel': 'poly'}
0.183 (+/-0.000) for {'gamma': 0.0001, 'C': 10000, 'degree': 10, 'kernel': 'poly'}
0.183 (+/-0.000) for {'gamma': 1e-05, 'C': 10000, 'degree': 10, 'kernel': 'poly'}

Detailed classification report:

The model is trained on the full development set.
The scores are computed on the full evaluation set.

             precision    recall  f1-score   support

        1.0       0.99      1.00      1.00       178
        2.0       1.00      1.00      1.00       153
        3.0       1.00      0.99      1.00       153
        4.0       0.98      0.96      0.97       192
        5.0       0.96      0.98      0.97       199
        6.0       0.99      1.00      1.00       158
        7.0       0.75      0.86      0.80         7
        8.0       1.00      0.75      0.86         4
        9.0       0.64      0.78      0.70         9
       10.0       0.73      0.92      0.81        12
       11.0       0.82      0.78      0.80        18
       12.0       1.00      0.50      0.67        10

avg / total       0.98      0.98      0.98      1093
